Date(TimeStamp),Time(TimeStamp),TimeStamp,GantryFrom,GantryTo,avg(Speed),sum(Volume)
2025-01-19,01:05:00,"2025-01-19 01:05:00",05F0055N,05F0001N,88,51
2025-01-19,01:10:00,"2025-01-19 01:10:00",05F0055N,05F0001N,87,43
2025-01-19,01:15:00,"2025-01-19 01:15:00",05F0055N,05F0001N,86,33
2025-01-19,01:20:00,"2025-01-19 01:20:00",05F0055N,05F0001N,86,47
2025-01-19,01:25:00,"2025-01-19 01:25:00",05F0055N,05F0001N,88,32
2025-01-19,01:30:00,"2025-01-19 01:30:00",05F0055N,05F0001N,79.66666666666667,25
2025-01-19,01:35:00,"2025-01-19 01:35:00",05F0055N,05F0001N,82.5,17
2025-01-19,01:40:00,"2025-01-19 01:40:00",05F0055N,05F0001N,91.5,22
2025-01-19,01:45:00,"2025-01-19 01:45:00",05F0055N,05F0001N,86,26
2025-01-19,01:50:00,"2025-01-19 01:50:00",05F0055N,05F0001N,87,22
2025-01-19,01:55:00,"2025-01-19 01:55:00",05F0055N,05F0001N,89.5,37
2025-01-19,02:00:00,"2025-01-19 02:00:00",05F0055N,05F0001N,85.33333333333333,25
2025-01-19,02:05:00,"2025-01-19 02:05:00",05F0055N,05F0001N,84,17
2025-01-19,02:10:00,"2025-01-19 02:10:00",05F0055N,05F0001N,86,19
2025-01-19,02:15:00,"2025-01-19 02:15:00",05F0055N,05F0001N,86,18
2025-01-19,02:20:00,"2025-01-19 02:20:00",05F0055N,05F0001N,90,26
2025-01-19,02:25:00,"2025-01-19 02:25:00",05F0055N,05F0001N,86,24
2025-01-19,02:30:00,"2025-01-19 02:30:00",05F0055N,05F0001N,88,33
2025-01-19,02:35:00,"2025-01-19 02:35:00",05F0055N,05F0001N,84,18
2025-01-19,02:40:00,"2025-01-19 02:40:00",05F0055N,05F0001N,64,19
2025-01-19,02:45:00,"2025-01-19 02:45:00",05F0055N,05F0001N,80.5,28
2025-01-19,02:50:00,"2025-01-19 02:50:00",05F0055N,05F0001N,88,21
2025-01-19,02:55:00,"2025-01-19 02:55:00",05F0055N,05F0001N,87,23
2025-01-19,03:00:00,"2025-01-19 03:00:00",05F0055N,05F0001N,79,18
2025-01-19,03:05:00,"2025-01-19 03:05:00",05F0055N,05F0001N,85,20
2025-01-19,03:10:00,"2025-01-19 03:10:00",05F0055N,05F0001N,84,20
2025-01-19,03:15:00,"2025-01-19 03:15:00",05F0055N,05F0001N,90,16
2025-01-19,03:20:00,"2025-01-19 03:20:00",05F0055N,05F0001N,84,16
2025-01-19,03:25:00,"2025-01-19 03:25:00",05F0055N,05F0001N,87.5,18
2025-01-19,03:30:00,"2025-01-19 03:30:00",05F0055N,05F0001N,92.5,20
2025-01-19,03:35:00,"2025-01-19 03:35:00",05F0055N,05F0001N,84,24
2025-01-19,03:40:00,"2025-01-19 03:40:00",05F0055N,05F0001N,89,23
2025-01-19,03:45:00,"2025-01-19 03:45:00",05F0055N,05F0001N,59.333333333333336,24
2025-01-19,03:50:00,"2025-01-19 03:50:00",05F0055N,05F0001N,86,26
2025-01-19,03:55:00,"2025-01-19 03:55:00",05F0055N,05F0001N,88.5,15
2025-01-19,04:00:00,"2025-01-19 04:00:00",05F0055N,05F0001N,86,26
2025-01-19,04:05:00,"2025-01-19 04:05:00",05F0055N,05F0001N,88,19
2025-01-19,04:10:00,"2025-01-19 04:10:00",05F0055N,05F0001N,81.66666666666667,16
2025-01-19,04:15:00,"2025-01-19 04:15:00",05F0055N,05F0001N,86,15
2025-01-19,04:20:00,"2025-01-19 04:20:00",05F0055N,05F0001N,86,13
2025-01-19,04:25:00,"2025-01-19 04:25:00",05F0055N,05F0001N,84,18
2025-01-19,04:30:00,"2025-01-19 04:30:00",05F0055N,05F0001N,84,18
2025-01-19,04:35:00,"2025-01-19 04:35:00",05F0055N,05F0001N,84,11
2025-01-19,04:40:00,"2025-01-19 04:40:00",05F0055N,05F0001N,86,20
2025-01-19,04:45:00,"2025-01-19 04:45:00",05F0055N,05F0001N,86,17
2025-01-19,04:50:00,"2025-01-19 04:50:00",05F0055N,05F0001N,83,25
2025-01-19,04:55:00,"2025-01-19 04:55:00",05F0055N,05F0001N,87,18
2025-01-19,05:00:00,"2025-01-19 05:00:00",05F0055N,05F0001N,85,17
2025-01-19,05:05:00,"2025-01-19 05:05:00",05F0055N,05F0001N,82,16
2025-01-19,05:10:00,"2025-01-19 05:10:00",05F0055N,05F0001N,83.5,15
2025-01-19,05:15:00,"2025-01-19 05:15:00",05F0055N,05F0001N,86,22
2025-01-19,05:20:00,"2025-01-19 05:20:00",05F0055N,05F0001N,84,23
2025-01-19,05:25:00,"2025-01-19 05:25:00",05F0055N,05F0001N,88,20
2025-01-19,05:30:00,"2025-01-19 05:30:00",05F0055N,05F0001N,85,27
2025-01-19,05:35:00,"2025-01-19 05:35:00",05F0055N,05F0001N,84,22
2025-01-19,05:40:00,"2025-01-19 05:40:00",05F0055N,05F0001N,86,26
2025-01-19,05:45:00,"2025-01-19 05:45:00",05F0055N,05F0001N,88,24
2025-01-19,05:50:00,"2025-01-19 05:50:00",05F0055N,05F0001N,75.33333333333333,27
2025-01-19,05:55:00,"2025-01-19 05:55:00",05F0055N,05F0001N,84,26
2025-01-19,06:00:00,"2025-01-19 06:00:00",05F0055N,05F0001N,84,18
2025-01-19,06:05:00,"2025-01-19 06:05:00",05F0055N,05F0001N,84,28
2025-01-19,06:10:00,"2025-01-19 06:10:00",05F0055N,05F0001N,86.66666666666667,31
2025-01-19,06:15:00,"2025-01-19 06:15:00",05F0055N,05F0001N,83,40
2025-01-19,06:20:00,"2025-01-19 06:20:00",05F0055N,05F0001N,83.66666666666667,28
2025-01-19,06:25:00,"2025-01-19 06:25:00",05F0055N,05F0001N,85,39
2025-01-19,06:30:00,"2025-01-19 06:30:00",05F0055N,05F0001N,85.33333333333333,44
2025-01-19,06:35:00,"2025-01-19 06:35:00",05F0055N,05F0001N,83.33333333333333,35
2025-01-19,06:40:00,"2025-01-19 06:40:00",05F0055N,05F0001N,81.66666666666667,57
2025-01-19,06:45:00,"2025-01-19 06:45:00",05F0055N,05F0001N,80,46
2025-01-19,06:50:00,"2025-01-19 06:50:00",05F0055N,05F0001N,83.66666666666667,40
2025-01-19,06:55:00,"2025-01-19 06:55:00",05F0055N,05F0001N,83.66666666666667,56
2025-01-19,07:00:00,"2025-01-19 07:00:00",05F0055N,05F0001N,83.66666666666667,59
2025-01-19,07:05:00,"2025-01-19 07:05:00",05F0055N,05F0001N,81,54
2025-01-19,07:10:00,"2025-01-19 07:10:00",05F0055N,05F0001N,85,54
2025-01-19,07:15:00,"2025-01-19 07:15:00",05F0055N,05F0001N,83.66666666666667,51
2025-01-19,07:20:00,"2025-01-19 07:20:00",05F0055N,05F0001N,81.66666666666667,62
2025-01-19,07:25:00,"2025-01-19 07:25:00",05F0055N,05F0001N,83.33333333333333,81
2025-01-19,07:30:00,"2025-01-19 07:30:00",05F0055N,05F0001N,83.66666666666667,73
2025-01-19,07:35:00,"2025-01-19 07:35:00",05F0055N,05F0001N,84.66666666666667,71
2025-01-19,07:40:00,"2025-01-19 07:40:00",05F0055N,05F0001N,83.33333333333333,78
2025-01-19,07:45:00,"2025-01-19 07:45:00",05F0055N,05F0001N,84.66666666666667,74
2025-01-19,07:50:00,"2025-01-19 07:50:00",05F0055N,05F0001N,84.66666666666667,75
2025-01-19,07:55:00,"2025-01-19 07:55:00",05F0055N,05F0001N,82,70
2025-01-19,08:00:00,"2025-01-19 08:00:00",05F0055N,05F0001N,78.66666666666667,63
2025-01-19,08:05:00,"2025-01-19 08:05:00",05F0055N,05F0001N,79.66666666666667,84
2025-01-19,08:10:00,"2025-01-19 08:10:00",05F0055N,05F0001N,84,72
2025-01-19,08:15:00,"2025-01-19 08:15:00",05F0055N,05F0001N,80.66666666666667,93
2025-01-19,08:20:00,"2025-01-19 08:20:00",05F0055N,05F0001N,80.33333333333333,99
2025-01-19,08:25:00,"2025-01-19 08:25:00",05F0055N,05F0001N,69,104
2025-01-19,08:30:00,"2025-01-19 08:30:00",05F0055N,05F0001N,82,91
2025-01-19,08:35:00,"2025-01-19 08:35:00",05F0055N,05F0001N,82,81
2025-01-19,08:40:00,"2025-01-19 08:40:00",05F0055N,05F0001N,79.66666666666667,113
2025-01-19,08:45:00,"2025-01-19 08:45:00",05F0055N,05F0001N,80,103
2025-01-19,08:50:00,"2025-01-19 08:50:00",05F0055N,05F0001N,78.66666666666667,128
2025-01-19,08:55:00,"2025-01-19 08:55:00",05F0055N,05F0001N,70,121
2025-01-19,09:00:00,"2025-01-19 09:00:00",05F0055N,05F0001N,81,127
2025-01-19,09:05:00,"2025-01-19 09:05:00",05F0055N,05F0001N,69,152
2025-01-19,09:10:00,"2025-01-19 09:10:00",05F0055N,05F0001N,78.66666666666667,134
2025-01-19,09:15:00,"2025-01-19 09:15:00",05F0055N,05F0001N,77.66666666666667,140
2025-01-19,09:20:00,"2025-01-19 09:20:00",05F0055N,05F0001N,77.66666666666667,150
2025-01-19,09:25:00,"2025-01-19 09:25:00",05F0055N,05F0001N,77.66666666666667,160
2025-01-19,09:30:00,"2025-01-19 09:30:00",05F0055N,05F0001N,81,174
2025-01-19,09:35:00,"2025-01-19 09:35:00",05F0055N,05F0001N,76.33333333333333,147
2025-01-19,09:40:00,"2025-01-19 09:40:00",05F0055N,05F0001N,72.33333333333333,181
2025-01-19,09:45:00,"2025-01-19 09:45:00",05F0055N,05F0001N,79,160
2025-01-19,09:50:00,"2025-01-19 09:50:00",05F0055N,05F0001N,74,176
2025-01-19,09:55:00,"2025-01-19 09:55:00",05F0055N,05F0001N,74,177
2025-01-19,10:00:00,"2025-01-19 10:00:00",05F0055N,05F0001N,77.66666666666667,184
2025-01-19,10:05:00,"2025-01-19 10:05:00",05F0055N,05F0001N,77.66666666666667,166
2025-01-19,10:10:00,"2025-01-19 10:10:00",05F0055N,05F0001N,73.33333333333333,181
2025-01-19,10:15:00,"2025-01-19 10:15:00",05F0055N,05F0001N,74,190
2025-01-19,10:20:00,"2025-01-19 10:20:00",05F0055N,05F0001N,74,196
2025-01-19,10:25:00,"2025-01-19 10:25:00",05F0055N,05F0001N,73.33333333333333,196
2025-01-19,10:30:00,"2025-01-19 10:30:00",05F0055N,05F0001N,74.33333333333333,199
2025-01-19,10:35:00,"2025-01-19 10:35:00",05F0055N,05F0001N,74,184
2025-01-19,10:40:00,"2025-01-19 10:40:00",05F0055N,05F0001N,74,189
2025-01-19,10:45:00,"2025-01-19 10:45:00",05F0055N,05F0001N,75.33333333333333,195
2025-01-19,10:50:00,"2025-01-19 10:50:00",05F0055N,05F0001N,73.33333333333333,188
2025-01-19,10:55:00,"2025-01-19 10:55:00",05F0055N,05F0001N,75.33333333333333,184
2025-01-19,11:00:00,"2025-01-19 11:00:00",05F0055N,05F0001N,76.33333333333333,186
2025-01-19,11:05:00,"2025-01-19 11:05:00",05F0055N,05F0001N,75.66666666666667,186
2025-01-19,11:10:00,"2025-01-19 11:10:00",05F0055N,05F0001N,74,174
2025-01-19,11:15:00,"2025-01-19 11:15:00",05F0055N,05F0001N,70.66666666666667,181
2025-01-19,11:20:00,"2025-01-19 11:20:00",05F0055N,05F0001N,74,199
2025-01-19,11:25:00,"2025-01-19 11:25:00",05F0055N,05F0001N,73.33333333333333,204
2025-01-19,11:30:00,"2025-01-19 11:30:00",05F0055N,05F0001N,75,197
2025-01-19,11:35:00,"2025-01-19 11:35:00",05F0055N,05F0001N,71.66666666666667,179
2025-01-19,11:40:00,"2025-01-19 11:40:00",05F0055N,05F0001N,72.66666666666667,196
2025-01-19,11:45:00,"2025-01-19 11:45:00",05F0055N,05F0001N,74,209
2025-01-19,11:50:00,"2025-01-19 11:50:00",05F0055N,05F0001N,77,187
2025-01-19,11:55:00,"2025-01-19 11:55:00",05F0055N,05F0001N,76.33333333333333,174
2025-01-19,12:00:00,"2025-01-19 12:00:00",05F0055N,05F0001N,76.33333333333333,168
2025-01-19,12:05:00,"2025-01-19 12:05:00",05F0055N,05F0001N,75.66666666666667,172
2025-01-19,12:10:00,"2025-01-19 12:10:00",05F0055N,05F0001N,57.333333333333336,161
2025-01-19,12:15:00,"2025-01-19 12:15:00",05F0055N,05F0001N,75,190
2025-01-19,12:20:00,"2025-01-19 12:20:00",05F0055N,05F0001N,74,177
2025-01-19,12:25:00,"2025-01-19 12:25:00",05F0055N,05F0001N,72.66666666666667,192
2025-01-19,12:30:00,"2025-01-19 12:30:00",05F0055N,05F0001N,76,191
2025-01-19,12:35:00,"2025-01-19 12:35:00",05F0055N,05F0001N,75,180
2025-01-19,12:40:00,"2025-01-19 12:40:00",05F0055N,05F0001N,74.33333333333333,172
2025-01-19,12:45:00,"2025-01-19 12:45:00",05F0055N,05F0001N,76.33333333333333,188
2025-01-19,12:50:00,"2025-01-19 12:50:00",05F0055N,05F0001N,75,165
2025-01-19,12:55:00,"2025-01-19 12:55:00",05F0055N,05F0001N,75,199
2025-01-19,13:00:00,"2025-01-19 13:00:00",05F0055N,05F0001N,75,185
2025-01-19,13:05:00,"2025-01-19 13:05:00",05F0055N,05F0001N,75,164
2025-01-19,13:10:00,"2025-01-19 13:10:00",05F0055N,05F0001N,73,190
2025-01-19,13:15:00,"2025-01-19 13:15:00",05F0055N,05F0001N,73,176
2025-01-19,13:20:00,"2025-01-19 13:20:00",05F0055N,05F0001N,75.66666666666667,135
2025-01-19,13:25:00,"2025-01-19 13:25:00",05F0055N,05F0001N,81,112
2025-01-19,13:30:00,"2025-01-19 13:30:00",05F0055N,05F0001N,80.5,103
2025-01-19,13:35:00,"2025-01-19 13:35:00",05F0055N,05F0001N,79,114
2025-01-19,13:40:00,"2025-01-19 13:40:00",05F0055N,05F0001N,76.33333333333333,164
2025-01-19,13:45:00,"2025-01-19 13:45:00",05F0055N,05F0001N,77,154
2025-01-19,13:50:00,"2025-01-19 13:50:00",05F0055N,05F0001N,75,185
2025-01-19,13:55:00,"2025-01-19 13:55:00",05F0055N,05F0001N,71.33333333333333,189
2025-01-19,14:00:00,"2025-01-19 14:00:00",05F0055N,05F0001N,75,187
2025-01-19,14:05:00,"2025-01-19 14:05:00",05F0055N,05F0001N,75,158
2025-01-19,14:10:00,"2025-01-19 14:10:00",05F0055N,05F0001N,74,189
2025-01-19,14:15:00,"2025-01-19 14:15:00",05F0055N,05F0001N,75.66666666666667,178
2025-01-19,14:20:00,"2025-01-19 14:20:00",05F0055N,05F0001N,66.33333333333333,192
2025-01-19,14:25:00,"2025-01-19 14:25:00",05F0055N,05F0001N,72,198
2025-01-19,14:30:00,"2025-01-19 14:30:00",05F0055N,05F0001N,75,197
2025-01-19,14:35:00,"2025-01-19 14:35:00",05F0055N,05F0001N,72.33333333333333,190
2025-01-19,14:40:00,"2025-01-19 14:40:00",05F0055N,05F0001N,75,161
2025-01-19,14:45:00,"2025-01-19 14:45:00",05F0055N,05F0001N,76.33333333333333,168
2025-01-19,14:50:00,"2025-01-19 14:50:00",05F0055N,05F0001N,72,186
2025-01-19,14:55:00,"2025-01-19 14:55:00",05F0055N,05F0001N,69.33333333333333,170
2025-01-19,15:00:00,"2025-01-19 15:00:00",05F0055N,05F0001N,66.66666666666667,190
2025-01-19,15:05:00,"2025-01-19 15:05:00",05F0055N,05F0001N,72,180
2025-01-19,15:10:00,"2025-01-19 15:10:00",05F0055N,05F0001N,75,183
2025-01-19,15:15:00,"2025-01-19 15:15:00",05F0055N,05F0001N,77.66666666666667,150
2025-01-19,15:20:00,"2025-01-19 15:20:00",05F0055N,05F0001N,72,171
2025-01-19,15:25:00,"2025-01-19 15:25:00",05F0055N,05F0001N,62,203
2025-01-19,15:30:00,"2025-01-19 15:30:00",05F0055N,05F0001N,74,183
2025-01-19,15:35:00,"2025-01-19 15:35:00",05F0055N,05F0001N,75,196
2025-01-19,15:40:00,"2025-01-19 15:40:00",05F0055N,05F0001N,70.66666666666667,187
2025-01-19,15:45:00,"2025-01-19 15:45:00",05F0055N,05F0001N,74,173
2025-01-19,15:50:00,"2025-01-19 15:50:00",05F0055N,05F0001N,75,166
2025-01-19,15:55:00,"2025-01-19 15:55:00",05F0055N,05F0001N,72.33333333333333,155
2025-01-19,16:00:00,"2025-01-19 16:00:00",05F0055N,05F0001N,75,186
2025-01-19,16:05:00,"2025-01-19 16:05:00",05F0055N,05F0001N,59,197
2025-01-19,16:10:00,"2025-01-19 16:10:00",05F0055N,05F0001N,66.66666666666667,185
2025-01-19,16:15:00,"2025-01-19 16:15:00",05F0055N,05F0001N,63,191
2025-01-19,16:20:00,"2025-01-19 16:20:00",05F0055N,05F0001N,57.666666666666664,181
2025-01-19,16:25:00,"2025-01-19 16:25:00",05F0055N,05F0001N,58.333333333333336,197
2025-01-19,16:30:00,"2025-01-19 16:30:00",05F0055N,05F0001N,59.666666666666664,189
2025-01-19,16:35:00,"2025-01-19 16:35:00",05F0055N,05F0001N,66.66666666666667,204
2025-01-19,16:40:00,"2025-01-19 16:40:00",05F0055N,05F0001N,64,196
2025-01-19,16:45:00,"2025-01-19 16:45:00",05F0055N,05F0001N,64.33333333333333,193
2025-01-19,16:50:00,"2025-01-19 16:50:00",05F0055N,05F0001N,63,176
2025-01-19,16:55:00,"2025-01-19 16:55:00",05F0055N,05F0001N,59.666666666666664,171
2025-01-19,17:00:00,"2025-01-19 17:00:00",05F0055N,05F0001N,56.333333333333336,195
2025-01-19,17:05:00,"2025-01-19 17:05:00",05F0055N,05F0001N,61,172
2025-01-19,17:10:00,"2025-01-19 17:10:00",05F0055N,05F0001N,63,194
2025-01-19,17:15:00,"2025-01-19 17:15:00",05F0055N,05F0001N,58.333333333333336,189
2025-01-19,17:20:00,"2025-01-19 17:20:00",05F0055N,05F0001N,54,198
2025-01-19,17:25:00,"2025-01-19 17:25:00",05F0055N,05F0001N,49,191
2025-01-19,17:30:00,"2025-01-19 17:30:00",05F0055N,05F0001N,47.333333333333336,192
2025-01-19,17:35:00,"2025-01-19 17:35:00",05F0055N,05F0001N,41.666666666666664,199
2025-01-19,17:40:00,"2025-01-19 17:40:00",05F0055N,05F0001N,45,209
2025-01-19,17:45:00,"2025-01-19 17:45:00",05F0055N,05F0001N,68.66666666666667,186
2025-01-19,17:50:00,"2025-01-19 17:50:00",05F0055N,05F0001N,76.66666666666667,124
2025-01-19,17:55:00,"2025-01-19 17:55:00",05F0055N,05F0001N,77.66666666666667,110
2025-01-19,18:00:00,"2025-01-19 18:00:00",05F0055N,05F0001N,76.66666666666667,135
2025-01-19,18:05:00,"2025-01-19 18:05:00",05F0055N,05F0001N,74.33333333333333,149
2025-01-19,18:10:00,"2025-01-19 18:10:00",05F0055N,05F0001N,75.66666666666667,155
2025-01-19,18:15:00,"2025-01-19 18:15:00",05F0055N,05F0001N,79,144
2025-01-19,18:20:00,"2025-01-19 18:20:00",05F0055N,05F0001N,74,155
2025-01-19,18:25:00,"2025-01-19 18:25:00",05F0055N,05F0001N,74,161
2025-01-19,18:30:00,"2025-01-19 18:30:00",05F0055N,05F0001N,78.33333333333333,127
2025-01-19,18:35:00,"2025-01-19 18:35:00",05F0055N,05F0001N,74,120
2025-01-19,18:40:00,"2025-01-19 18:40:00",05F0055N,05F0001N,80,146
2025-01-19,18:45:00,"2025-01-19 18:45:00",05F0055N,05F0001N,78.33333333333333,118
2025-01-19,18:50:00,"2025-01-19 18:50:00",05F0055N,05F0001N,79.66666666666667,161
2025-01-19,18:55:00,"2025-01-19 18:55:00",05F0055N,05F0001N,77,128
2025-01-19,19:00:00,"2025-01-19 19:00:00",05F0055N,05F0001N,77.66666666666667,125
2025-01-19,19:05:00,"2025-01-19 19:05:00",05F0055N,05F0001N,77,128
2025-01-19,19:10:00,"2025-01-19 19:10:00",05F0055N,05F0001N,81,108
2025-01-19,19:15:00,"2025-01-19 19:15:00",05F0055N,05F0001N,77.66666666666667,161
2025-01-19,19:20:00,"2025-01-19 19:20:00",05F0055N,05F0001N,76.33333333333333,141
2025-01-19,19:25:00,"2025-01-19 19:25:00",05F0055N,05F0001N,78.33333333333333,150
2025-01-19,19:30:00,"2025-01-19 19:30:00",05F0055N,05F0001N,81,135
2025-01-19,19:35:00,"2025-01-19 19:35:00",05F0055N,05F0001N,77.66666666666667,147
2025-01-19,19:40:00,"2025-01-19 19:40:00",05F0055N,05F0001N,75.66666666666667,151
2025-01-19,19:45:00,"2025-01-19 19:45:00",05F0055N,05F0001N,79,136
2025-01-19,19:50:00,"2025-01-19 19:50:00",05F0055N,05F0001N,75,174
2025-01-19,19:55:00,"2025-01-19 19:55:00",05F0055N,05F0001N,79,146
2025-01-19,20:00:00,"2025-01-19 20:00:00",05F0055N,05F0001N,57.333333333333336,155
2025-01-19,20:05:00,"2025-01-19 20:05:00",05F0055N,05F0001N,78.33333333333333,146
2025-01-19,20:10:00,"2025-01-19 20:10:00",05F0055N,05F0001N,78.33333333333333,150
2025-01-19,20:15:00,"2025-01-19 20:15:00",05F0055N,05F0001N,79,157
2025-01-19,20:20:00,"2025-01-19 20:20:00",05F0055N,05F0001N,75,178
2025-01-19,20:25:00,"2025-01-19 20:25:00",05F0055N,05F0001N,75,192
2025-01-19,20:30:00,"2025-01-19 20:30:00",05F0055N,05F0001N,75.66666666666667,189
2025-01-19,20:35:00,"2025-01-19 20:35:00",05F0055N,05F0001N,76.33333333333333,175
2025-01-19,20:40:00,"2025-01-19 20:40:00",05F0055N,05F0001N,75.33333333333333,199
2025-01-19,20:45:00,"2025-01-19 20:45:00",05F0055N,05F0001N,76.33333333333333,189
2025-01-19,20:50:00,"2025-01-19 20:50:00",05F0055N,05F0001N,74,172
2025-01-19,20:55:00,"2025-01-19 20:55:00",05F0055N,05F0001N,75,193
2025-01-19,21:00:00,"2025-01-19 21:00:00",05F0055N,05F0001N,74.33333333333333,216
2025-01-19,21:05:00,"2025-01-19 21:05:00",05F0055N,05F0001N,75,199
2025-01-19,21:10:00,"2025-01-19 21:10:00",05F0055N,05F0001N,73,200
2025-01-19,21:15:00,"2025-01-19 21:15:00",05F0055N,05F0001N,80,165
2025-01-19,21:20:00,"2025-01-19 21:20:00",05F0055N,05F0001N,75,188
2025-01-19,21:25:00,"2025-01-19 21:25:00",05F0055N,05F0001N,79,152
2025-01-19,21:30:00,"2025-01-19 21:30:00",05F0055N,05F0001N,77.66666666666667,161
2025-01-19,21:35:00,"2025-01-19 21:35:00",05F0055N,05F0001N,80,155
2025-01-19,21:40:00,"2025-01-19 21:40:00",05F0055N,05F0001N,77.66666666666667,156
2025-01-19,21:45:00,"2025-01-19 21:45:00",05F0055N,05F0001N,79.33333333333333,152
2025-01-19,21:50:00,"2025-01-19 21:50:00",05F0055N,05F0001N,80,148
2025-01-19,21:55:00,"2025-01-19 21:55:00",05F0055N,05F0001N,81,144
2025-01-19,22:00:00,"2025-01-19 22:00:00",05F0055N,05F0001N,81.66666666666667,155
2025-01-19,22:05:00,"2025-01-19 22:05:00",05F0055N,05F0001N,82,86
2025-01-19,22:10:00,"2025-01-19 22:10:00",05F0055N,05F0001N,76.33333333333333,147
2025-01-19,22:15:00,"2025-01-19 22:15:00",05F0055N,05F0001N,82,98
2025-01-19,22:20:00,"2025-01-19 22:20:00",05F0055N,05F0001N,80.33333333333333,121
2025-01-19,22:25:00,"2025-01-19 22:25:00",05F0055N,05F0001N,77.66666666666667,108
2025-01-19,22:30:00,"2025-01-19 22:30:00",05F0055N,05F0001N,82.33333333333333,103
2025-01-19,22:35:00,"2025-01-19 22:35:00",05F0055N,05F0001N,80.33333333333333,110
2025-01-19,22:40:00,"2025-01-19 22:40:00",05F0055N,05F0001N,79.66666666666667,108
2025-01-19,22:45:00,"2025-01-19 22:45:00",05F0055N,05F0001N,80,96
2025-01-19,22:50:00,"2025-01-19 22:50:00",05F0055N,05F0001N,75.25,99
2025-01-19,22:55:00,"2025-01-19 22:55:00",05F0055N,05F0001N,84,74
2025-01-19,23:00:00,"2025-01-19 23:00:00",05F0055N,05F0001N,80.66666666666667,73
2025-01-19,23:05:00,"2025-01-19 23:05:00",05F0055N,05F0001N,82,93
2025-01-19,23:10:00,"2025-01-19 23:10:00",05F0055N,05F0001N,81,72
2025-01-19,23:15:00,"2025-01-19 23:15:00",05F0055N,05F0001N,84,81
2025-01-19,23:20:00,"2025-01-19 23:20:00",05F0055N,05F0001N,83,68
2025-01-19,23:25:00,"2025-01-19 23:25:00",05F0055N,05F0001N,86,71
2025-01-19,23:30:00,"2025-01-19 23:30:00",05F0055N,05F0001N,81.66666666666667,80
2025-01-19,23:35:00,"2025-01-19 23:35:00",05F0055N,05F0001N,84.66666666666667,56
2025-01-19,23:40:00,"2025-01-19 23:40:00",05F0055N,05F0001N,85,57
2025-01-19,23:45:00,"2025-01-19 23:45:00",05F0055N,05F0001N,82,54
2025-01-19,23:50:00,"2025-01-19 23:50:00",05F0055N,05F0001N,85,65
2025-01-19,23:55:00,"2025-01-19 23:55:00",05F0055N,05F0001N,84,49
2025-01-25,00:00:00,"2025-01-25 00:00:00",05F0055N,05F0001N,83,41
2025-01-25,00:05:00,"2025-01-25 00:05:00",05F0055N,05F0001N,81,37
2025-01-25,00:10:00,"2025-01-25 00:10:00",05F0055N,05F0001N,79,36
2025-01-25,00:15:00,"2025-01-25 00:15:00",05F0055N,05F0001N,84,30
2025-01-25,00:20:00,"2025-01-25 00:20:00",05F0055N,05F0001N,86,28
2025-01-25,00:25:00,"2025-01-25 00:25:00",05F0055N,05F0001N,84.66666666666667,32
2025-01-25,00:30:00,"2025-01-25 00:30:00",05F0055N,05F0001N,87.33333333333333,37
2025-01-25,00:35:00,"2025-01-25 00:35:00",05F0055N,05F0001N,85,29
2025-01-25,00:40:00,"2025-01-25 00:40:00",05F0055N,05F0001N,88,23
2025-01-25,00:45:00,"2025-01-25 00:45:00",05F0055N,05F0001N,88,33
2025-01-25,00:50:00,"2025-01-25 00:50:00",05F0055N,05F0001N,88,28
2025-01-25,00:55:00,"2025-01-25 00:55:00",05F0055N,05F0001N,89.66666666666667,24
2025-01-25,01:00:00,"2025-01-25 01:00:00",05F0055N,05F0001N,84,35
2025-01-25,01:05:00,"2025-01-25 01:05:00",05F0055N,05F0001N,86,31
2025-01-25,01:10:00,"2025-01-25 01:10:00",05F0055N,05F0001N,82,17
2025-01-25,01:15:00,"2025-01-25 01:15:00",05F0055N,05F0001N,86,38
2025-01-25,01:20:00,"2025-01-25 01:20:00",05F0055N,05F0001N,89.5,25
2025-01-25,01:25:00,"2025-01-25 01:25:00",05F0055N,05F0001N,88,24
2025-01-25,01:30:00,"2025-01-25 01:30:00",05F0055N,05F0001N,81.5,25
2025-01-25,01:35:00,"2025-01-25 01:35:00",05F0055N,05F0001N,86.66666666666667,31
2025-01-25,01:40:00,"2025-01-25 01:40:00",05F0055N,05F0001N,86,14
2025-01-25,01:45:00,"2025-01-25 01:45:00",05F0055N,05F0001N,88,17
2025-01-25,01:50:00,"2025-01-25 01:50:00",05F0055N,05F0001N,87,29
2025-01-25,01:55:00,"2025-01-25 01:55:00",05F0055N,05F0001N,88,23
2025-01-25,02:00:00,"2025-01-25 02:00:00",05F0055N,05F0001N,86,11
2025-01-25,02:05:00,"2025-01-25 02:05:00",05F0055N,05F0001N,89.66666666666667,15
2025-01-25,02:10:00,"2025-01-25 02:10:00",05F0055N,05F0001N,85,26
2025-01-25,02:15:00,"2025-01-25 02:15:00",05F0055N,05F0001N,88,22
2025-01-25,02:20:00,"2025-01-25 02:20:00",05F0055N,05F0001N,89.5,14
2025-01-25,02:25:00,"2025-01-25 02:25:00",05F0055N,05F0001N,64,23
2025-01-25,02:30:00,"2025-01-25 02:30:00",05F0055N,05F0001N,81.66666666666667,16
2025-01-25,02:35:00,"2025-01-25 02:35:00",05F0055N,05F0001N,86,23
